Seneca Wallace,SEA,QB,26,8,4,82,141,927,8,7,12,122,10.17,0,0,0,0,0,0,5,0,0,0,0,67,62.3,77.8,69.3,0,39,0
Troy Brown,NWE,WR,35,16,9,0,0,0,0,0,2,18,9.00,0,75,43,384,8.93,4,0,0,4,1,0,66,109.2,112.2,87.7,0,65,0
Owen Daniels,HOU,TE,24,14,12,0,0,0,0,0,0,0,0,0,51,34,352,10.35,5,0,0,5,0,0,65,99.2,102.2,82.2,0,14,0
Maurice Morris,SEA,RB,27,16,8,0,0,0,0,0,161,604,3.75,0,20,11,46,4.18,0,1,0,0,0,0,65,75.0,78.5,69.5,0,52,0
Anthony Thomas,BUF,RB,29,16,2,0,0,0,0,0,107,378,3.53,2,24,22,139,6.32,0,1,0,2,0,0,64,84.7,91.2,73.7,0,53,0
Ernest Wilford,JAX,WR,27,16,12,0,0,0,0,0,0,0,0,0,74,36,524,14.56,2,1,0,2,0,0,64,99.4,102.9,81.4,0,66,0
Brandon Jones,TEN,WR,24,16,10,0,0,0,0,0,1,3,3.00,0,53,27,384,14.22,4,0,0,4,0,0,63,89.7,92.7,76.2,0,68,0
LaMont Jordan,OAK,RB,28,9,8,0,0,0,0,0,114,434,3.81,2,16,10,74,7.40,0,1,0,2,0,0,63,71.8,75.3,66.8,0,54,0
Samie Parker,KAN,WR,25,16,15,0,0,0,0,0,3,7,2.33,0,68,41,561,13.68,1,0,0,1,0,0,63,103.8,106.8,83.3,0,67,0
Sammy Morris,MIA,RB,29,12,4,0,0,0,0,0,92,400,4.35,1,35,21,162,7.71,0,4,0,1,0,0,62,79.2,87.2,68.7,0,55,0
Eric Moulds,HOU,WR,33,16,16,0,0,0,0,0,1,6,6.00,0,78,57,557,9.77,1,1,0,1,0,0,62,118.3,121.8,89.8,0,69,0
Marcus Robinson,MIN,WR,31,10,3,0,0,0,0,0,0,0,0,0,58,29,381,13.14,4,2,0,4,0,0,62,89.1,93.1,74.6,0,70,0
Dallas Clark,IND,TE,27,12,12,0,0,0,0,0,0,0,0,0,57,30,367,12.23,4,0,0,4,0,0,61,90.7,93.7,75.7,0,15,0
